 iter iteTime iteTimeAvg
         3191   2.3291289999988862E-002   2.3097767675803821E-002
         3201   2.3338647000002766E-002   2.3098511497432920E-002
         3211   2.1162039000003574E-002   2.3095829040186148E-002
         3221   2.1131913999994367E-002   2.3089770263895047E-002
         3231   2.1180799000006800E-002   2.3083954484469028E-002
         3241   2.1189925999991033E-002   2.3078005090224459E-002
         3251   2.1143663999993123E-002   2.3072758284463802E-002
         3261   2.1108382999997843E-002   2.3067467999705042E-002
         3271   2.1113451000005057E-002   2.3061660427587814E-002
         3281   2.1114788999994971E-002   2.3056124301795638E-002
         3291   2.1205618000010418E-002   2.3051064698840180E-002
         3301   2.1162156999992021E-002   2.3046737664173873E-002
         3311   2.3414876999993339E-002   2.3047074146017928E-002
         3321   2.1155638999999837E-002   2.3045392673861249E-002
         3331   2.1204397999994740E-002   2.3039752383857113E-002
         3341   2.1171103000000357E-002   2.3034154822839936E-002
         3351   2.1192084000006162E-002   2.3028619925676706E-002
         3361   2.1165738999997075E-002   2.3023078253642689E-002
         3371   2.1139727999994307E-002   2.3018948056226538E-002
         3381   2.3358063000003426E-002   2.3017373101894632E-002
         3391   2.3314246999987631E-002   2.3018320646071129E-002
         3401   2.3328613999993308E-002   2.3016724457709373E-002
         3411   2.1138540999999123E-002   2.3012562392464235E-002
         3421   2.1143543999997405E-002   2.3007114131799650E-002
         3431   2.1185565999999767E-002   2.3003009681854029E-002
         3441   2.1170638000000963E-002   2.2997681620838817E-002
         3451   2.1131164999999896E-002   2.2992300559306556E-002
         3461   2.1164124999998535E-002   2.2987004405428387E-002
         3471   2.1191844000000515E-002   2.2981791497994217E-002
         3481   2.1141884999991589E-002   2.2977148336583337E-002
         3491   2.3339997999997308E-002   2.2977577257907035E-002
         3501   2.3392663999999286E-002   2.2978739305095728E-002
         3511   2.1179172000003632E-002   2.2977264963453689E-002
         3521   2.1156821999994690E-002   2.2972708329043547E-002
         3531   2.1146385000008650E-002   2.2967562487136092E-002
         3541   2.1135833000002435E-002   2.2962416573437578E-002
         3551   2.1149921999992216E-002   2.2957301970588182E-002
         3561   2.1142767000000617E-002   2.2952271336063791E-002
         3571   2.1165190000004941E-002   2.2947874013928067E-002
         3581   2.1155257000003758E-002   2.2942868459879518E-002
         3591   2.1124804999999469E-002   2.2937860105818750E-002
         3601   2.1159529000001953E-002   2.2933512472562752E-002
         3611   2.1132511000004683E-002   2.2929169892382674E-002
         3621   2.1138086000007661E-002   2.2924866688356544E-002
         3631   2.1166957999994906E-002   2.2920000840144106E-002
         3641   2.1187788999995405E-002   2.2915191112923797E-002
